epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
920,2383.8,0.68611,0.36277,0.82347,0.94077,0.91515,0.94853,0.65448,1.05489,0.47741,0.92786,0.00018038,0.00018038,0.00018038
921,2386.17,0.70872,0.36674,0.83515,0.93603,0.9184,0.94869,0.65497,1.05479,0.47805,0.92839,0.0001784,0.0001784,0.0001784
922,2388.56,0.69975,0.36692,0.82854,0.94332,0.91515,0.94764,0.6539,1.06048,0.4777,0.92995,0.00017642,0.00017642,0.00017642
923,2390.98,0.71347,0.37317,0.82854,0.94463,0.91558,0.94915,0.65583,1.05918,0.47831,0.92848,0.00017444,0.00017444,0.00017444
924,2393.49,0.72697,0.37498,0.8299,0.93655,0.91991,0.94957,0.65653,1.06013,0.47955,0.92636,0.00017246,0.00017246,0.00017246
925,2396.54,0.72503,0.37161,0.83102,0.93704,0.92035,0.94984,0.65478,1.0708,0.48146,0.9292,0.00017048,0.00017048,0.00017048
926,2399.08,0.73615,0.3841,0.83562,0.93656,0.92024,0.94931,0.64987,1.08718,0.48508,0.93564,0.0001685,0.0001685,0.0001685
927,2401.42,0.71325,0.37026,0.83128,0.93801,0.91704,0.94818,0.64876,1.08567,0.48556,0.9364,0.00016652,0.00016652,0.00016652
928,2403.92,0.70769,0.37108,0.82936,0.94167,0.91602,0.94864,0.64826,1.08092,0.48434,0.93802,0.00016454,0.00016454,0.00016454
929,2406.45,0.74662,0.38116,0.83336,0.93635,0.91703,0.94762,0.6452,1.08403,0.48478,0.93979,0.00016256,0.00016256,0.00016256
930,2408.82,0.69205,0.35836,0.82173,0.93697,0.91905,0.9476,0.64309,1.0848,0.48431,0.94107,0.00016058,0.00016058,0.00016058
931,2411.25,0.75332,0.38525,0.83307,0.93691,0.91929,0.94762,0.64578,1.07412,0.4817,0.93761,0.0001586,0.0001586,0.0001586
932,2413.67,0.75321,0.38775,0.83602,0.93907,0.91602,0.9481,0.65073,1.06438,0.47754,0.93377,0.00015662,0.00015662,0.00015662
933,2415.86,0.69556,0.36412,0.83337,0.94195,0.91429,0.94854,0.64909,1.06719,0.47785,0.93436,0.00015464,0.00015464,0.00015464
934,2418.35,0.74748,0.38509,0.8335,0.94458,0.91299,0.94921,0.64956,1.06877,0.47919,0.93402,0.00015266,0.00015266,0.00015266
935,2420.77,0.69629,0.36628,0.82992,0.94418,0.91602,0.95021,0.65001,1.06546,0.47866,0.93246,0.00015068,0.00015068,0.00015068
936,2424.18,0.7555,0.37998,0.82874,0.94117,0.91602,0.95037,0.65233,1.06262,0.47834,0.9307,0.0001487,0.0001487,0.0001487
937,2426.59,0.75874,0.38715,0.83809,0.94168,0.91575,0.95059,0.65185,1.06358,0.47724,0.93064,0.00014672,0.00014672,0.00014672
938,2428.86,0.75461,0.38516,0.83708,0.939,0.91645,0.94963,0.65188,1.06754,0.47883,0.93118,0.00014474,0.00014474,0.00014474
939,2431.4,0.73993,0.37826,0.82783,0.93867,0.91645,0.94955,0.65163,1.0665,0.47932,0.93014,0.00014276,0.00014276,0.00014276
940,2433.87,0.73371,0.37993,0.8321,0.94292,0.91541,0.94942,0.65481,1.06015,0.47818,0.92811,0.00014078,0.00014078,0.00014078
941,2436.21,0.69492,0.36789,0.82561,0.94344,0.91255,0.94917,0.65488,1.0632,0.47724,0.92906,0.0001388,0.0001388,0.0001388
942,2438.6,0.71094,0.36614,0.83489,0.93368,0.91818,0.94945,0.65361,1.06179,0.47707,0.92949,0.00013682,0.00013682,0.00013682
943,2440.9,0.69324,0.36088,0.83059,0.94123,0.91385,0.94921,0.65508,1.05739,0.47702,0.92823,0.00013484,0.00013484,0.00013484
944,2443.4,0.73283,0.37678,0.82779,0.94271,0.91602,0.95076,0.65525,1.05743,0.47968,0.92819,0.00013286,0.00013286,0.00013286
945,2445.83,0.71826,0.36675,0.82955,0.93867,0.91645,0.95077,0.6541,1.0643,0.48055,0.92987,0.00013088,0.00013088,0.00013088
946,2448.71,0.77275,0.39034,0.83458,0.93373,0.92338,0.95097,0.65085,1.07323,0.48284,0.93191,0.0001289,0.0001289,0.0001289
947,2451.08,0.74698,0.39012,0.83349,0.93467,0.92282,0.9512,0.65115,1.07289,0.48237,0.93146,0.00012692,0.00012692,0.00012692
948,2453.53,0.73925,0.37934,0.83207,0.94043,0.91586,0.95036,0.65217,1.06978,0.48201,0.93062,0.00012494,0.00012494,0.00012494
949,2456.01,0.73132,0.38425,0.82738,0.94,0.91558,0.94935,0.65211,1.06848,0.4813,0.93068,0.00012296,0.00012296,0.00012296
950,2458.6,0.78093,0.39066,0.84009,0.94208,0.91542,0.94966,0.65077,1.06808,0.4814,0.93229,0.00012098,0.00012098,0.00012098
951,2460.98,0.73799,0.38511,0.84138,0.94322,0.91333,0.94904,0.65257,1.06142,0.48018,0.93062,0.000119,0.000119,0.000119
952,2463.57,0.75857,0.3862,0.83543,0.94484,0.91255,0.94959,0.65488,1.05464,0.47643,0.92905,0.00011702,0.00011702,0.00011702
953,2465.99,0.7647,0.38723,0.83308,0.94891,0.91169,0.94963,0.65456,1.05425,0.47576,0.92917,0.00011504,0.00011504,0.00011504
954,2468.47,0.78686,0.39149,0.84016,0.94633,0.91126,0.94954,0.65287,1.06118,0.47587,0.93165,0.00011306,0.00011306,0.00011306
955,2470.84,0.70727,0.37019,0.82966,0.94551,0.90886,0.9494,0.65332,1.06135,0.47652,0.93201,0.00011108,0.00011108,0.00011108
956,2473.7,0.73157,0.37777,0.82919,0.94444,0.91246,0.94937,0.65535,1.05717,0.47564,0.93178,0.0001091,0.0001091,0.0001091
957,2476.29,0.75811,0.38601,0.83176,0.94122,0.91429,0.94959,0.6543,1.05714,0.4765,0.9324,0.00010712,0.00010712,0.00010712
958,2478.69,0.71178,0.36949,0.82573,0.94284,0.91515,0.95045,0.65274,1.06151,0.47701,0.93408,0.00010514,0.00010514,0.00010514
959,2481.19,0.73377,0.37527,0.83057,0.9435,0.91342,0.94992,0.65323,1.06204,0.47627,0.93451,0.00010316,0.00010316,0.00010316
960,2483.8,0.76465,0.38952,0.8364,0.94446,0.91287,0.94949,0.65438,1.05922,0.47543,0.93311,0.00010118,0.00010118,0.00010118
961,2486.44,0.73834,0.37795,0.82795,0.9413,0.91255,0.94905,0.65384,1.06054,0.47515,0.93317,9.92e-05,9.92e-05,9.92e-05
962,2489.09,0.72211,0.37634,0.82737,0.94864,0.91039,0.94788,0.65123,1.06747,0.4779,0.93419,9.722e-05,9.722e-05,9.722e-05
963,2491.56,0.73,0.37845,0.82586,0.9467,0.90952,0.94762,0.64972,1.0735,0.47985,0.93501,9.524e-05,9.524e-05,9.524e-05
964,2494.14,0.71231,0.3705,0.82542,0.94719,0.90866,0.94804,0.65054,1.07605,0.48026,0.93467,9.326e-05,9.326e-05,9.326e-05
965,2496.75,0.76173,0.38588,0.83672,0.94231,0.91169,0.94861,0.65292,1.07116,0.48037,0.93296,9.128e-05,9.128e-05,9.128e-05
966,2499.73,0.67178,0.35837,0.82251,0.94134,0.91385,0.94817,0.65477,1.06606,0.47946,0.9308,8.93e-05,8.93e-05,8.93e-05
967,2502.28,0.70778,0.36609,0.82535,0.94254,0.91598,0.94878,0.65487,1.06629,0.47941,0.93119,8.732e-05,8.732e-05,8.732e-05
968,2504.53,0.68017,0.36138,0.83196,0.943,0.91558,0.94829,0.65189,1.07564,0.47895,0.9344,8.534e-05,8.534e-05,8.534e-05
969,2506.92,0.73085,0.37766,0.83333,0.94485,0.91602,0.94804,0.65076,1.0774,0.47931,0.93499,8.336e-05,8.336e-05,8.336e-05
970,2509.29,0.69494,0.36365,0.82966,0.94035,0.91558,0.94856,0.65045,1.07633,0.4799,0.93466,8.138e-05,8.138e-05,8.138e-05
971,2511.73,0.70327,0.36842,0.82816,0.94458,0.91299,0.94912,0.65079,1.07346,0.48016,0.9336,7.94e-05,7.94e-05,7.94e-05
972,2514.24,0.74778,0.3805,0.83625,0.94003,0.91515,0.9482,0.65118,1.06852,0.47851,0.93264,7.742e-05,7.742e-05,7.742e-05
973,2516.8,0.75415,0.37813,0.83489,0.94055,0.91782,0.94912,0.65171,1.06829,0.47856,0.93271,7.544e-05,7.544e-05,7.544e-05
974,2519.27,0.72484,0.37596,0.83745,0.94019,0.91861,0.94814,0.65171,1.0666,0.4773,0.932,7.346e-05,7.346e-05,7.346e-05
975,2522.33,0.71029,0.3701,0.83003,0.93977,0.91856,0.94827,0.65096,1.0656,0.47731,0.93168,7.148e-05,7.148e-05,7.148e-05
976,2524.77,0.73466,0.37745,0.82962,0.93885,0.91725,0.94923,0.65104,1.06164,0.47637,0.93007,6.95e-05,6.95e-05,6.95e-05
977,2527.17,0.72448,0.3838,0.82825,0.93839,0.91649,0.94892,0.65203,1.06199,0.47649,0.93032,6.752e-05,6.752e-05,6.752e-05
978,2529.7,0.70093,0.36232,0.82236,0.93765,0.91602,0.94883,0.65087,1.0664,0.4779,0.93147,6.554e-05,6.554e-05,6.554e-05
979,2532.11,0.70154,0.36563,0.83201,0.94043,0.91575,0.94881,0.65075,1.06769,0.47771,0.932,6.356e-05,6.356e-05,6.356e-05
980,2534.45,0.73527,0.37612,0.83273,0.94331,0.91478,0.94847,0.65279,1.06785,0.47773,0.93256,6.158e-05,6.158e-05,6.158e-05
981,2536.86,0.73294,0.37492,0.83627,0.94421,0.91577,0.94927,0.65329,1.06625,0.47784,0.93202,5.96e-05,5.96e-05,5.96e-05
982,2539.38,0.75308,0.38086,0.83146,0.94334,0.91528,0.94965,0.65459,1.06019,0.47681,0.93017,5.762e-05,5.762e-05,5.762e-05
983,2541.86,0.72963,0.37555,0.83499,0.94125,0.91546,0.9497,0.65415,1.06089,0.4777,0.9304,5.564e-05,5.564e-05,5.564e-05
984,2544.31,0.73878,0.37579,0.83454,0.94183,0.91817,0.95011,0.65203,1.06655,0.47828,0.93194,5.366e-05,5.366e-05,5.366e-05
985,2547.41,0.71918,0.3697,0.82638,0.94052,0.91732,0.95005,0.65134,1.06848,0.47793,0.93258,5.168e-05,5.168e-05,5.168e-05
986,2549.98,0.71982,0.36806,0.83166,0.94182,0.91808,0.9502,0.6522,1.06661,0.47751,0.9326,4.97e-05,4.97e-05,4.97e-05
987,2552.67,0.69778,0.36581,0.82557,0.94384,0.91558,0.9503,0.65258,1.06692,0.47757,0.93261,4.772e-05,4.772e-05,4.772e-05
988,2555.14,0.75866,0.37948,0.84779,0.94577,0.9135,0.95017,0.65178,1.06625,0.47689,0.93279,4.574e-05,4.574e-05,4.574e-05
989,2557.6,0.71645,0.37157,0.82608,0.94544,0.91342,0.95003,0.65242,1.06528,0.47712,0.9323,4.376e-05,4.376e-05,4.376e-05
990,2559.99,0.707,0.36999,0.82019,0.94206,0.91506,0.94971,0.65274,1.06338,0.47636,0.9318,4.178e-05,4.178e-05,4.178e-05
991,2570.02,0.721,0.37828,0.83031,0.94141,0.91515,0.94976,0.65263,1.06235,0.47573,0.93169,3.98e-05,3.98e-05,3.98e-05
992,2572.17,0.72415,0.3757,0.8409,0.93671,0.91618,0.9483,0.65173,1.06672,0.47618,0.93415,3.782e-05,3.782e-05,3.782e-05
993,2574.22,0.71797,0.37215,0.84502,0.93484,0.91912,0.94852,0.65049,1.06805,0.47747,0.93527,3.584e-05,3.584e-05,3.584e-05
994,2577.53,0.72216,0.3741,0.83443,0.9362,0.92208,0.94727,0.64746,1.07211,0.47842,0.93799,3.386e-05,3.386e-05,3.386e-05
995,2579.71,0.70376,0.37329,0.83134,0.93454,0.92294,0.94635,0.64669,1.07426,0.47852,0.93926,3.188e-05,3.188e-05,3.188e-05
996,2581.89,0.72212,0.37634,0.84495,0.93651,0.91945,0.9463,0.64542,1.07432,0.47821,0.94024,2.99e-05,2.99e-05,2.99e-05
997,2584.01,0.70578,0.36581,0.84221,0.93598,0.92078,0.94634,0.64513,1.07395,0.47795,0.94033,2.792e-05,2.792e-05,2.792e-05
998,2586.22,0.74156,0.38075,0.84819,0.93583,0.92167,0.947,0.64435,1.07454,0.47801,0.94042,2.594e-05,2.594e-05,2.594e-05
999,2588.34,0.69564,0.36646,0.83073,0.93569,0.91905,0.94699,0.6437,1.0751,0.47843,0.94017,2.396e-05,2.396e-05,2.396e-05
1000,2590.51,0.69187,0.36122,0.836,0.93556,0.91768,0.94378,0.64307,1.07302,0.47939,0.93901,2.198e-05,2.198e-05,2.198e-05
